Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,1977,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,477,
SURVEY,1977,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,473,
SURVEY,1977,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,325,
SURVEY,1977,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,STEVENS,65,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,1977,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,479,
SURVEY,1977,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260,
SURVEY,1977,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,280,
SURVEY,1977,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,KING,33,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1977,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260,
SURVEY,1977,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,350,
SURVEY,1977,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,370,
SURVEY,1977,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,380,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,400,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KLICKITAT,39,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,476,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,480,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,491,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,310,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,STEVENS,65,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,500,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,290,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,KING,33,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,357,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,320,
SURVEY,1976,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,270,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,489,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,400,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KLICKITAT,39,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,310,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,500,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,490,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,464,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,330,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,STEVENS,65,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,241,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,422,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,280,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,KING,33,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,375,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1975,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,317,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,410,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,280,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KLICKITAT,39,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,445,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,450,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,450,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,304,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,STEVENS,65,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,290,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,410,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,280,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,KING,33,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,277,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,280,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,320,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,320,
SURVEY,1974,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,405,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KLICKITAT,39,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,200,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,270,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,460,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,430,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,467,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,380,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,STEVENS,65,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,460,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,320,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,KING,33,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,320,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,350,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,320,
SURVEY,1973,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,440,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,400,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KLICKITAT,39,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,450,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,420,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,440,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,STEVENS,65,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,400,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,420,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WHITMAN,75,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,200,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,280,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,340,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,320,
SURVEY,1972,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,290,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,360,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,320,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,OKANOGAN,47,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,220,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,320,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,400,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,410,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,398,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,395,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,315,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,320,
SURVEY,1971,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,270,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,355,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,320,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,OKANOGAN,47,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,340,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,405,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,400,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,388,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,275,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,424,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,270,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,325,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,360,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,340,
SURVEY,1970,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,280,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,385,
